time , distance 
7.409909248352051 , 17
7.435778617858887 , 16
7.460996627807617 , 16
7.486719608306885 , 16
7.512051820755005 , 16
7.538036823272705 , 15
7.563237190246582 , 15
7.589308738708496 , 15
7.61446738243103 , 15
7.640859842300415 , 14
7.665182828903198 , 14
7.691007852554321 , 14
7.715319633483887 , 14
7.741243362426758 , 13
7.767159461975098 , 13
7.796372890472412 , 12
7.822021961212158 , 12
7.847621917724609 , 12
7.876292943954468 , 12
7.902144193649292 , 11
7.92786169052124 , 11
7.95611834526062 , 11
7.982283115386963 , 11
8.008227825164795 , 10
8.033233404159546 , 10
8.060559749603271 , 9
8.089273452758789 , 9
8.11329960823059 , 9
8.14267349243164 , 9
8.170387268066406 , 8
8.195271968841553 , 8
8.220453977584839 , 8
8.245283603668213 , 8
8.270635843276978 , 7
8.294989347457886 , 7
8.32118535041809 , 7
8.34520149230957 , 7
8.371209859848022 , 6
8.396052122116089 , 6
8.422095537185669 , 6
8.446733713150024 , 6
8.472860097885132 , 6
8.4999680519104 , 6
8.526398181915283 , 6
8.556028127670288 , 6
8.582751750946045 , 5
8.612757682800293 , 5
8.637187480926514 , 5
8.664631366729736 , 5
8.691081047058105 , 5
8.717837572097778 , 4
8.742775440216064 , 4
8.771185159683228 , 4
8.79602336883545 , 4
8.822526454925537 , 4
8.847030639648438 , 4
8.872594118118286 , 3
8.898313760757446 , 3
8.923194885253906 , 3
8.962118864059448 , 3
8.992096424102783 , 3
9.020900249481201 , 3
9.049870729446411 , 3
9.07448935508728 , 3
9.102532625198364 , 3
9.12673544883728 , 3
9.15265154838562 , 3
9.178003311157227 , 2
9.203744888305664 , 2
9.239805936813354 , 2
9.276003122329712 , 2
9.309882640838623 , 2
9.349721193313599 , 2
9.38204288482666 , 2
9.41676115989685 , 2
9.448088884353638 , 2
9.474957466125488 , 2
9.501196146011353 , 2
9.52697205543518 , 2
9.552022457122803 , 2
9.578224658966064 , 2
9.60311222076416 , 2
9.630538940429688 , 2
9.663953304290771 , 3
9.694487571716309 , 3
9.725191593170166 , 3
9.760728597640991 , 3
9.787277936935425 , 3
9.8126699924469 , 3
9.837684392929077 , 3
9.862714052200317 , 3
9.887912511825562 , 3
9.91293716430664 , 3
9.938261032104492 , 3
9.963078260421753 , 3
9.989346265792847 , 3
10.013914585113525 , 4
10.03989291191101 , 4
10.065206527709961 , 4
10.092334032058716 , 4
10.116678476333618 , 4
10.150557279586792 , 5
10.173878192901611 , 5
10.203190803527832 , 5
10.227785348892212 , 5
10.254318237304688 , 5
10.280437231063843 , 5
10.305333614349365 , 5
10.330573558807373 , 5
10.35579776763916 , 6
10.382290601730347 , 6
10.407721519470215 , 6
10.436429500579834 , 6
10.461812019348145 , 7
10.490054368972778 , 7
10.517884254455566 , 7
10.547257661819458 , 7
10.572516202926636 , 7
10.60101580619812 , 7
10.625200033187866 , 8
10.650704860687256 , 8
10.679927349090576 , 8
10.70712661743164 , 8
10.732719421386719 , 9
10.760297298431396 , 9
10.78512167930603 , 9
10.811153888702393 , 9
10.835650444030762 , 10
10.862022161483765 , 10
10.88667106628418 , 10
10.912493467330933 , 10
10.94479250907898 , 11
10.969894409179688 , 11
10.997186422348022 , 11
11.023003101348877 , 12
11.050377607345581 , 12
11.07573914527893 , 13
11.101868629455566 , 13
11.126370668411255 , 13
11.153154134750366 , 13
11.180403232574463 , 14
11.207009315490723 , 14
11.232484579086304 , 15
11.257959842681885 , 15
11.283863544464111 , 16
11.310513496398926 , 16
11.339329719543457 , 16
11.365664720535278 , 16
11.39333987236023 , 16
11.418167352676392 , 16
11.444207191467285 , 18
11.469788312911987 , 18
11.494635343551636 , 18
11.519956827163696 , 18
11.545340299606323 , 19
11.570507526397705 , 19
11.597141981124878 , 20
11.622519969940186 , 20
11.647332668304443 , 21
11.676713705062866 , 21
11.7020263671875 , 22
11.729335069656372 , 22
11.754240036010742 , 22
11.780481338500977 , 22
11.809906005859375 , 23
11.833961963653564 , 23
11.861799001693726 , 24
11.886579036712646 , 24
11.914991617202759 , 25
11.943903923034668 , 26
11.975268840789795 , 26
12.000789642333984 , 26
12.026261329650879 , 26
12.051820278167725 , 27
12.080326557159424 , 27
12.104889154434204 , 28
12.13040804862976 , 28
12.155049324035645 , 28
12.182019233703613 , 28
12.21071171760559 , 29
12.236032962799072 , 29
12.265140533447266 , 29
12.290436029434204 , 29
12.31635856628418 , 30
12.341198682785034 , 30
12.367136001586914 , 30
12.392668962478638 , 30
12.418128490447998 , 30
12.44513463973999 , 30
12.470467567443848 , 29
12.494996309280396 , 29
12.520762920379639 , 29
12.552374362945557 , 29
12.577757358551025 , 30
12.603310823440552 , 30
12.629899263381958 , 29
12.655750274658203 , 29
12.682087659835815 , 30
12.706598281860352 , 30
12.732637405395508 , 29
12.757315874099731 , 29
12.786078214645386 , 29
12.814592123031616 , 29
12.843871593475342 , 29
12.869903326034546 , 28
12.895322561264038 , 28
12.920843839645386 , 28
12.952833652496338 , 28
12.977931022644043 , 28
13.00326132774353 , 28
13.028247594833374 , 27
13.054710149765015 , 27
13.083788394927979 , 27
13.10873818397522 , 27
13.135168313980103 , 26
13.160425424575806 , 26
13.186574697494507 , 26
13.212037324905396 , 26
13.236600875854492 , 26
13.263769149780273 , 26
13.28825330734253 , 26
13.314518451690674 , 26
13.344285011291504 , 26
13.371876955032349 , 26
13.397729635238647 , 26
13.425132751464844 , 26
13.451127290725708 , 25
13.476025342941284 , 25
13.504143953323364 , 25
13.529317140579224 , 25
13.554624795913696 , 25
13.582500457763672 , 25
13.608802318572998 , 25
13.636993646621704 , 25
13.662861108779907 , 25
13.689880847930908 , 25
13.715132713317871 , 25
13.74897289276123 , 24
13.783668994903564 , 24
13.812249183654785 , 25
13.840995788574219 , 24
13.86673617362976 , 24
13.894267320632935 , 24
13.919763088226318 , 24
13.943874597549438 , 24
13.971001386642456 , 24
13.996694564819336 , 24
14.023257493972778 , 24
14.05203366279602 , 24
14.077624559402466 , 24
14.103812456130981 , 24
14.128832340240479 , 24
14.160712003707886 , 24
14.1865816116333 , 24
14.23309850692749 , 24
14.265768766403198 , 24
14.304157018661499 , 25
14.332557678222656 , 25
14.364897727966309 , 25
14.393873691558838 , 25
14.432800531387329 , 25
14.457783460617065 , 25
14.492550373077393 , 25
14.516746044158936 , 25
14.543151378631592 , 25
14.578312635421753 , 26
14.606698513031006 , 26
14.638239860534668 , 26
14.665661811828613 , 26
14.692044258117676 , 26
14.717045068740845 , 27
14.74594497680664 , 27
14.770843029022217 , 27
14.799648761749268 , 27
14.823905229568481 , 27
14.85097622871399 , 27
14.87623143196106 , 28
14.902328491210938 , 28
14.92670488357544 , 28
14.959882974624634 , 28
14.98602032661438 , 28
15.013665676116943 , 28
15.037967681884766 , 28
15.066031217575073 , 28
15.095880270004272 , 30
15.120932340621948 , 30
15.146981000900269 , 29
15.175207376480103 , 30
15.201152563095093 , 30
15.22835636138916 , 30
15.254457235336304 , 30
15.283223867416382 , 31
15.312490224838257 , 31
15.352486610412598 , 31
15.383077621459961 , 31
15.41034197807312 , 31
15.437226057052612 , 32
15.462724447250366 , 32
15.487927913665771 , 34
15.51303482055664 , 34
15.540436267852783 , 33
15.56464409828186 , 33
15.590332984924316 , 33
15.614602088928223 , 33
15.642954587936401 , 34
15.667897701263428 , 34
15.693905353546143 , 34
15.718819618225098 , 34
15.74450969696045 , 33
15.772730827331543 , 33
15.800653219223022 , 32
15.826079607009888 , 32
15.852029085159302 , 34
15.880624532699585 , 34
15.906031608581543 , 33
15.93119740486145 , 33
15.961947441101074 , 33
15.990015029907227 , 33
16.0170681476593 , 33
16.04219079017639 , 33
16.070363521575928 , 33
16.094664573669434 , 32
16.121310472488403 , 32
16.146482229232788 , 32
16.175284385681152 , 32
16.20099425315857 , 31
16.22782588005066 , 31
16.252869606018066 , 31
16.28105139732361 , 31
16.30605912208557 , 30
16.33258628845215 , 30
16.357003688812256 , 30
16.38295030593872 , 30
16.409873247146606 , 29
16.43988561630249 , 29
16.46589183807373 , 28
16.4918053150177 , 28
16.51663565635681 , 28
16.542566537857056 , 28
16.56979489326477 , 27
16.59434723854065 , 27
16.620999336242676 , 26
16.645293712615967 , 26
16.671337604522705 , 26
16.697352170944214 , 26
16.726121187210083 , 25
16.75183367729187 , 25
16.77878189086914 , 24
16.808240175247192 , 24
16.83533215522766 , 24
16.860493898391724 , 24
16.887145519256592 , 23
16.91610598564148 , 23
16.94179105758667 , 23
16.974884748458862 , 22
17.000308990478516 , 22
17.027928113937378 , 22
17.052916049957275 , 22
17.08216643333435 , 21
17.107269048690796 , 21
17.136979341506958 , 21
17.162739276885986 , 21
17.190397262573242 , 20
17.21787691116333 , 20
17.24328589439392 , 20
17.271806478500366 , 20
17.296753406524658 , 19
17.32331109046936 , 19
17.347957611083984 , 19
17.37623906135559 , 19
17.402250289916992 , 19
17.43049716949463 , 18
17.45488929748535 , 18
17.482134103775024 , 18
17.51205348968506 , 18
17.537224769592285 , 18
17.56391191482544 , 18
17.591711044311523 , 17
17.618281841278076 , 17
17.647290229797363 , 17
17.675026655197144 , 17
17.703893423080444 , 16
17.729594945907593 , 16
17.754716873168945 , 16
17.79204487800598 , 16
17.820350646972656 , 16
17.845129251480103 , 16
17.870427131652832 , 16
17.89517879486084 , 16
17.922560930252075 , 16
17.948240280151367 , 15
17.97368621826172 , 15
18.00248908996582 , 15
18.02980923652649 , 15
18.05530881881714 , 15
18.08129906654358 , 15
18.107242584228516 , 15
18.132501125335693 , 15
18.16082000732422 , 15
18.190011739730835 , 15
18.214677333831787 , 14
18.23989510536194 , 14
18.264255046844482 , 14
18.29104971885681 , 14
18.319871187210083 , 14
18.344300031661987 , 14
18.36996102333069 , 14
18.393940687179565 , 14
18.4198899269104 , 14
18.45188879966736 , 14
18.480488300323486 , 14
18.50577187538147 , 14
18.534277200698853 , 14
18.56428861618042 , 14
18.591820240020752 , 14
18.61732530593872 , 14
18.642740488052368 , 14
18.669294595718384 , 14
18.693737268447876 , 14
18.721133947372437 , 15
18.74527406692505 , 15
18.773651361465454 , 15
18.814966678619385 , 15
18.84034514427185 , 15
18.867984771728516 , 15
18.89310574531555 , 15
18.91978883743286 , 15
18.947248697280884 , 15
18.981940507888794 , 15
19.007230043411255 , 15
